Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Points_Per_Week,Top10_Rate,Top50_Rate,Rank_Range,Volatility_Score,Dominance_Score,Consistency_Score,Rank_Trajectory,Cluster_Name
134.21686455052094,155.37180342390687,28.812171925487636,21.005330748727722,917.6697358856318,45.62819657609313,0.0,0.0,39.268475890477156,0.21956940421331708,144.51697563430523,0.044584744656557616,-17.556336321783185,Mid-Chart Mainstay
40.312373225152136,97.69376195578938,43.05074842092374,59.78346855983772,6072.334178498986,103.30623804421062,0.0,0.0,128.07429006085195,0.4523295653355806,536.2931565021121,0.034705115648321974,-87.73757606490875,Strong Performer
149.16247582205028,149.22066408768535,0.06923576880976867,3.0328820116053663,237.62475822050146,51.77933591231465,0.0,0.0,0.11605415860742596,0.0007349076952071765,68.4955703899729,0.9660591463273286,-0.005802707930222084,Lower-Chart Resident
16.317626527050606,79.59297495755612,46.614536620381756,572.2390924956369,65829.54101221639,121.40702504244388,0.0,0.0,171.91972076788835,0.6667200153534644,1142.050884136865,0.025629878813489007,-80.01221640488656,Volatile Performer
